Score,QuestionId,AcceptedAnswerId,CreationDate
2,63840,63851,2010-09-08T04:04:28.860
2,63874,63878,2010-09-08T11:28:27.167
2,63922,63924,2010-09-08T22:27:47.177
2,63975,63977,2010-09-09T09:47:23.657
2,63979,64001,2010-09-09T11:19:48.267
2,63996,64000,2010-09-09T14:54:25.380
2,64068,64069,2010-09-10T08:08:47.877
2,64116,64357,2010-09-10T14:32:50.977
2,64148,64150,2010-09-10T19:45:53.937
2,64152,64156,2010-09-10T20:10:48.773
2,64180,64192,2010-09-11T00:28:52.867
2,64325,64327,2010-09-13T05:22:25.823
2,64347,64356,2010-09-13T09:53:18.720
2,64353,64354,2010-09-13T11:05:15.927
2,64405,64406,2010-09-13T22:15:31.243
2,64559,64562,2010-09-15T03:00:07.990
2,64604,64778,2010-09-15T12:03:25.843
2,64661,64662,2010-09-15T22:28:44.653
2,64707,64746,2010-09-16T09:08:35.973
2,64810,64836,2010-09-17T05:27:09.700
2,64867,64876,2010-09-17T16:10:01.637
2,64900,64901,2010-09-17T20:51:34.010
2,64990,65037,2010-09-19T01:15:14.820
2,65001,65092,2010-09-19T10:47:28.660
2,65025,65026,2010-09-19T20:03:13.267
2,65042,65045,2010-09-20T00:43:30.657
2,65058,65059,2010-09-20T07:59:06.973
2,65098,65101,2010-09-20T18:39:44.950
2,65185,65186,2010-09-21T14:43:38.020
2,65206,65207,2010-09-21T19:31:30.273
2,65361,65362,2010-09-23T06:12:26.150
2,65404,65411,2010-09-23T15:56:16.920
2,65576,65626,2010-09-24T18:07:57.537
2,65582,65588,2010-09-24T18:53:50.663
2,65732,65761,2010-09-26T10:04:28.753
2,65740,65743,2010-09-26T11:21:18.133
2,65750,65754,2010-09-26T13:14:57.783
2,65768,65770,2010-09-26T19:55:45.563
2,65788,65790,2010-09-27T06:36:42.993
2,65827,65832,2010-09-27T16:11:54.757
2,65866,65869,2010-09-27T23:59:40.893
2,65889,65890,2010-09-28T06:54:51.350
2,65972,65973,2010-09-28T23:36:53.563
2,65979,65980,2010-09-29T01:29:37.670
2,66061,66063,2010-09-29T18:21:38.510
2,66073,66077,2010-09-29T20:59:07.173
2,66080,66803,2010-09-29T22:45:08.667
2,66150,66162,2010-09-30T12:52:16.450
2,66171,66175,2010-09-30T16:01:56.630
2,66172,66218,2010-09-30T16:19:47.893
2,66184,66189,2010-09-30T17:28:33.357
2,66256,66263,2010-10-01T03:20:57.203
2,66349,66350,2010-10-01T17:16:39.103
2,66403,66408,2010-10-02T05:41:00.430
2,66494,66525,2010-10-03T10:30:28.357
2,66530,68476,2010-10-04T03:37:01.620
2,66560,66567,2010-10-04T12:47:39.357
2,66593,66597,2010-10-04T18:11:52.260
2,66638,66640,2010-10-05T02:45:23.203
2,66650,66701,2010-10-05T08:54:53.447
2,66680,66708,2010-10-05T15:59:31.267
2,66692,66699,2010-10-05T18:04:31.430
2,66749,66750,2010-10-06T06:46:46.250
2,66771,66800,2010-10-06T13:07:33.337
2,66881,66894,2010-10-07T14:01:18.110
2,66944,66945,2010-10-07T23:04:01.220
2,66964,67024,2010-10-08T02:50:32.490
2,67120,67326,2010-10-09T15:47:17.167
2,67122,67123,2010-10-09T16:07:45.720
2,67131,67134,2010-10-09T16:49:46.713
2,67177,67183,2010-10-10T06:24:33.250
2,67207,67211,2010-10-10T18:05:45.740
2,67237,67286,2010-10-11T08:10:10.923
2,67341,67355,2010-10-12T04:11:18.903
2,67354,67420,2010-10-12T11:55:43.697
2,67439,67441,2010-10-13T05:19:47.773
2,67457,67460,2010-10-13T09:33:39.480
2,67469,67471,2010-10-13T13:05:38.260
2,67525,67526,2010-10-13T21:52:04.273
2,67554,67556,2010-10-14T00:46:34.873
2,67570,67576,2010-10-14T06:46:36.557
2,67578,67715,2010-10-14T07:52:14.577
2,67614,67620,2010-10-14T15:01:59.653
2,67618,68120,2010-10-14T15:20:14.330
2,67642,67644,2010-10-14T18:34:12.200
2,67666,67670,2010-10-14T20:47:53.433
2,67676,67680,2010-10-14T21:34:47.473
2,67856,67858,2010-10-16T19:05:59.303
2,68007,68012,2010-10-19T00:50:24.273
2,68063,68064,2010-10-19T16:56:52.730
2,68129,68132,2010-10-20T14:36:40.937
2,68175,68176,2010-10-20T21:08:41.750
2,68188,68189,2010-10-21T00:54:48.573
2,68337,68339,2010-10-22T17:20:10.783
2,68359,68360,2010-10-22T22:17:24.440
2,68502,68505,2010-10-25T09:12:39.310
2,68507,68508,2010-10-25T09:50:39.323
2,68592,68596,2010-10-26T06:00:10.793
2,68628,69231,2010-10-26T14:07:41.110
2,68662,68690,2010-10-26T20:34:34.477
2,68697,68705,2010-10-27T06:48:59.683
2,68733,68797,2010-10-27T14:38:14.240
2,68750,68751,2010-10-27T18:37:38.897
2,68796,68798,2010-10-28T02:12:05.050
2,68923,68926,2010-10-29T17:39:45.840
2,69016,69478,2010-10-31T01:54:57.193
2,69023,69026,2010-10-31T04:05:39.567
1,40,52,2009-06-28T10:09:31.797
1,288,291,2009-06-28T17:54:58.450
1,299,630,2009-06-28T18:18:23.417
1,455,4684,2009-06-29T05:18:17.263
1,534,577,2009-06-29T11:11:34.137
1,718,724,2009-06-29T16:54:46.260
1,753,881,2009-06-29T17:52:53.640
1,902,903,2009-06-29T22:36:00.747
1,1024,26144,2009-06-30T11:14:50.157
1,1031,1032,2009-06-30T11:30:49.340
1,1110,1118,2009-06-30T13:31:14.447
1,1270,1287,2009-06-30T18:44:40.077
1,1340,1341,2009-06-30T23:27:49.380
1,1394,1396,2009-07-01T05:59:16.977
1,1493,1497,2009-07-01T14:51:51.173
1,1588,1609,2009-07-01T19:42:17.917
1,1652,1654,2009-07-01T23:47:52.040
1,1826,2064,2009-07-02T13:58:25.257
1,1986,2029,2009-07-02T22:00:26.203
1,2073,7173,2009-07-03T03:07:49.223
1,2108,2110,2009-07-03T11:47:37.247
1,2229,2230,2009-07-03T17:49:01.577
1,2315,2316,2009-07-04T01:19:12.880
1,2438,2440,2009-07-04T15:36:10.420
1,2463,2465,2009-07-04T20:48:54.380
1,2620,13315,2009-07-06T02:23:17.540
1,2639,2646,2009-07-06T04:17:33.900
1,2660,2661,2009-07-06T06:40:11.153
1,2668,2669,2009-07-06T07:29:19.607
1,2708,2711,2009-07-06T10:23:45.087
1,2713,2728,2009-07-06T11:18:20.103
1,2771,2775,2009-07-06T14:25:50.430
1,2821,2830,2009-07-06T15:31:10.943
1,2842,2844,2009-07-06T16:12:13.240
1,3080,3085,2009-07-07T09:57:21.370
1,3087,3093,2009-07-07T10:27:42.330
1,3162,3184,2009-07-07T13:34:00.030
1,3302,3311,2009-07-07T17:56:35.247
1,3505,3507,2009-07-08T09:50:54.957
1,3516,3523,2009-07-08T11:10:17.867
1,3781,3782,2009-07-09T03:34:21.783
1,3847,3859,2009-07-09T11:47:36.687
1,3850,3856,2009-07-09T11:52:19.417
1,3930,3940,2009-07-09T15:40:13.323
1,3959,3960,2009-07-09T16:13:03.573
1,3987,3990,2009-07-09T17:13:43.043
1,3988,3989,2009-07-09T17:14:01.770
1,4017,4018,2009-07-09T18:25:54.690
1,4070,4073,2009-07-09T19:55:06.770
1,4189,4205,2009-07-10T09:23:22.787
1,4224,4225,2009-07-10T12:03:52.723
1,4301,4306,2009-07-10T17:10:20.203
1,4384,4424,2009-07-10T21:22:34.813
1,4402,4410,2009-07-10T22:36:53.747
1,4492,4498,2009-07-11T16:37:34.603
1,4557,4558,2009-07-12T10:02:30.220
1,4636,4997,2009-07-13T03:50:35.157
1,4639,4641,2009-07-13T04:22:04.677
1,4644,4647,2009-07-13T05:15:51.330
1,4657,4664,2009-07-13T07:50:05.167
1,4718,4720,2009-07-13T13:08:26.090
1,4914,27655,2009-07-13T20:51:54.713
1,4977,4980,2009-07-14T00:33:44.013
1,5027,5028,2009-07-14T08:12:20.037
1,5041,5043,2009-07-14T08:38:52.603
1,5153,14746,2009-07-14T11:40:14.690
1,5266,5267,2009-07-14T16:15:23.163
1,5364,5366,2009-07-14T20:43:08.450
1,5486,5489,2009-07-15T07:45:16.333
1,5495,5514,2009-07-15T08:03:31.337
1,5599,5603,2009-07-15T12:36:00.393
1,5607,5608,2009-07-15T12:50:16.467
1,5614,5616,2009-07-15T13:08:48.870
1,5685,5687,2009-07-15T14:52:52.717
1,5707,5712,2009-07-15T15:57:43.573
1,5784,5785,2009-07-15T18:03:54.337
1,5852,5854,2009-07-15T20:18:13.800
1,5879,5882,2009-07-15T21:55:48.570
1,5976,5977,2009-07-16T03:14:50.660
1,6092,6100,2009-07-16T12:27:13.740
1,6094,21849,2009-07-16T12:36:22.040
1,6095,6098,2009-07-16T12:36:52.660
1,6140,6145,2009-07-16T14:53:27.250
1,6146,8571,2009-07-16T15:03:19.987
1,6191,6194,2009-07-16T17:07:49.540
1,6212,6224,2009-07-16T18:08:38.233
1,6519,6522,2009-07-17T12:34:46.817
1,6621,6624,2009-07-17T16:57:15.780
1,6638,6641,2009-07-17T17:44:25.010
1,6655,6659,2009-07-17T18:25:33.577
1,6751,6782,2009-07-17T21:49:43.117
1,6770,6772,2009-07-17T22:58:09.953
1,6925,6927,2009-07-18T19:19:41.607
1,7000,7003,2009-07-18T23:04:13.607
1,7022,7023,2009-07-19T01:50:39.017
1,7072,7080,2009-07-19T08:52:18.357
1,7121,7142,2009-07-19T18:12:03.643
1,7168,7171,2009-07-19T23:35:41.327
1,7194,7199,2009-07-20T01:14:13.023
1,7272,7276,2009-07-20T07:50:53.727
1,7273,14626,2009-07-20T08:03:31.563
1,7428,7431,2009-07-20T16:32:37.153
1,7435,7696,2009-07-20T17:05:56.627
1,7503,7504,2009-07-20T19:25:25.570
1,7648,7649,2009-07-21T03:35:50.990
1,7765,7788,2009-07-21T14:11:34.527
1,7768,7770,2009-07-21T14:20:39.647
1,7771,7773,2009-07-21T14:23:52.380
1,7793,7817,2009-07-21T15:27:01.043
1,8004,8006,2009-07-22T04:51:56.857
1,8007,8011,2009-07-22T05:00:49.470
1,8021,8025,2009-07-22T05:33:47.660
1,8046,8064,2009-07-22T08:14:18.480
1,8193,8227,2009-07-22T18:03:38.180
1,8291,8297,2009-07-22T23:00:45.967
1,8562,8564,2009-07-23T17:20:54.363
1,8767,8771,2009-07-24T03:00:50.397
1,8768,8772,2009-07-24T03:01:09.937
1,8870,8874,2009-07-24T05:15:33.743
1,9022,9029,2009-07-24T13:32:44.763
1,9112,9118,2009-07-24T17:00:19.007
1,9449,9451,2009-07-24T23:21:52.533
1,9490,9491,2009-07-25T09:39:02.953
1,9648,9651,2009-07-25T19:06:59.390
1,9792,9803,2009-07-26T17:56:02.617
1,10044,10052,2009-07-27T12:41:10.020
1,10055,10056,2009-07-27T13:43:46.757
1,10122,10126,2009-07-27T17:31:52.980
1,10223,10224,2009-07-28T01:04:02.187
1,10367,10368,2009-07-28T11:35:35.713
1,10381,10384,2009-07-28T12:02:48.393
1,10695,10696,2009-07-29T14:12:15.180
1,10896,10897,2009-07-29T21:54:34.723
1,10944,10946,2009-07-30T11:12:53.453
1,10977,11182,2009-07-30T13:03:51.077
1,10991,10992,2009-07-30T14:02:38.803
1,11189,11197,2009-07-30T16:39:48.080
1,11287,11288,2009-07-30T22:29:31.387
1,11390,11391,2009-07-31T13:38:03.177
1,11407,11414,2009-07-31T15:23:40.827
1,11526,24412,2009-07-31T20:55:37.460
1,11561,11562,2009-08-01T00:18:38.517
1,11569,11570,2009-08-01T02:41:35.803
1,11702,11712,2009-08-02T02:52:16.247
1,11760,11762,2009-08-02T12:28:10.687
1,11787,11791,2009-08-02T18:35:31.337
1,11817,11818,2009-08-02T23:41:32.317
1,11895,11900,2009-08-03T12:45:24.700
1,12015,12019,2009-08-03T23:32:44.803
1,12078,12082,2009-08-04T11:56:46.303
1,12609,12613,2009-08-05T13:48:18.247
1,12659,12671,2009-08-05T17:12:21.390
1,12758,12760,2009-08-06T03:42:19.720
1,12900,12901,2009-08-06T16:26:33.710
1,12964,12965,2009-08-06T21:10:29.550
1,12977,12979,2009-08-06T22:11:22.690
1,13039,13043,2009-08-07T07:11:31.157
1,13078,16461,2009-08-07T13:18:27.283
1,13144,13145,2009-08-07T17:38:44.723
1,13234,13235,2009-08-08T13:11:56.283
1,13251,13252,2009-08-08T18:16:03.063
1,13268,13269,2009-08-08T22:23:38.320
1,13326,13331,2009-08-09T22:37:00.173
1,13454,13460,2009-08-10T13:13:28.810
1,13495,13498,2009-08-10T17:43:47.070
1,13510,13511,2009-08-10T18:27:25.343
1,13633,13636,2009-08-11T05:02:10.070
1,13674,13675,2009-08-11T12:08:10.740
1,13755,14093,2009-08-11T15:44:07.237
1,13816,13817,2009-08-11T19:57:47.350
1,13885,13886,2009-08-12T04:37:00.857
1,14126,14128,2009-08-13T02:50:39.850
1,14154,14157,2009-08-13T08:33:04.340
1,14180,14181,2009-08-13T12:09:29.607
1,14187,14189,2009-08-13T12:27:04.257
1,14225,14226,2009-08-13T14:54:07.397
1,14230,14232,2009-08-13T15:07:02.170
1,14246,14252,2009-08-13T15:33:58.830
1,14325,14327,2009-08-13T18:36:01.733
1,14439,14446,2009-08-14T10:02:02.780
1,14457,14458,2009-08-14T12:48:15.553
1,14540,14542,2009-08-14T18:20:52.600
1,14579,14580,2009-08-14T21:05:37.103
1,14680,14682,2009-08-15T14:48:05.380
1,14687,14690,2009-08-15T15:27:05.960
1,14749,14762,2009-08-16T03:09:01.023
1,14778,14780,2009-08-16T12:45:51.317
1,14821,14824,2009-08-16T21:08:02.063
1,15007,15011,2009-08-17T20:38:59.853
1,15019,21491,2009-08-17T21:09:58.357
1,15023,16658,2009-08-17T21:38:18.003
1,15048,15052,2009-08-18T00:11:32.987
1,15191,15203,2009-08-18T16:18:18.120
1,15211,15213,2009-08-18T18:04:05.143
1,15241,15244,2009-08-18T20:12:53.107
1,15249,15323,2009-08-18T20:48:02.770
1,15259,15274,2009-08-18T21:48:22.010
1,15327,15344,2009-08-19T02:52:08.190
1,15358,15360,2009-08-19T04:06:58.183
1,15381,15383,2009-08-19T08:12:34.643
1,15388,15391,2009-08-19T08:47:12.283
1,15484,15485,2009-08-19T16:37:35.210
1,15515,15642,2009-08-19T18:10:42.057
1,15582,15584,2009-08-20T00:30:28.987
1,15672,15694,2009-08-20T14:46:42.970
1,15714,15742,2009-08-20T16:36:27.740
1,15725,15728,2009-08-20T17:15:58.657
1,15746,15747,2009-08-20T18:09:20.453
1,15986,15988,2009-08-21T04:50:09.027
1,15996,16002,2009-08-21T06:19:50.033
1,16014,16022,2009-08-21T08:36:34.577
1,16045,16050,2009-08-21T12:04:12.817
1,16462,16463,2009-08-22T07:54:10.557
1,16537,16597,2009-08-22T15:51:25.440
1,16607,16608,2009-08-23T02:35:01.410
1,16760,16761,2009-08-24T02:54:05.723
1,16762,16764,2009-08-24T03:06:21.690
1,16852,16857,2009-08-24T11:32:29.000
1,16874,16878,2009-08-24T14:09:42.240
1,16931,17092,2009-08-24T17:24:07.607
1,17078,17094,2009-08-24T21:13:16.667
1,17091,17093,2009-08-24T21:42:40.857
1,17114,17117,2009-08-24T22:39:51.450
1,17146,17203,2009-08-25T01:38:35.437
1,17522,17532,2009-08-25T20:31:54.427
1,17660,19854,2009-08-26T13:06:56.900
1,17684,17692,2009-08-26T14:18:48.530
1,17776,17777,2009-08-26T17:38:01.113
1,17906,17907,2009-08-26T18:30:02.507
1,17940,17941,2009-08-26T20:39:57.300
1,17977,17978,2009-08-26T22:58:37.330
1,18031,18034,2009-08-27T06:43:56.813
1,18063,18064,2009-08-27T11:38:51.947
1,18258,18263,2009-08-27T17:47:03.740
1,18404,18405,2009-08-28T08:16:17.730
1,18407,18409,2009-08-28T08:19:31.313
1,18772,18773,2009-08-29T18:34:43.937
1,18956,18957,2009-08-30T17:08:03.187
1,19011,19012,2009-08-31T07:56:04.477
1,19015,19017,2009-08-31T08:28:20.650
1,19078,19506,2009-08-31T16:35:13.243
1,19207,19210,2009-08-31T20:45:32.613
1,19213,19221,2009-08-31T21:09:56.713
1,19224,19230,2009-08-31T22:32:23.457
1,19303,19308,2009-09-01T12:13:47.243
1,19497,19503,2009-09-01T20:22:01.490
1,19560,19563,2009-09-02T02:23:44.080
1,19614,19615,2009-09-02T10:48:16.573
1,19770,19771,2009-09-02T18:11:20.937
1,19824,19827,2009-09-02T23:49:49.157
1,19968,19989,2009-09-03T18:36:18.770
1,20063,20067,2009-09-03T20:09:08.273
1,20068,20075,2009-09-03T20:36:09.907
1,20153,20154,2009-09-04T08:59:10.570
1,20168,20172,2009-09-04T13:00:48.873
1,20176,20180,2009-09-04T13:32:53.193
1,20191,20192,2009-09-04T14:41:16.813
1,20222,20223,2009-09-04T15:36:05.777
1,20362,20363,2009-06-17T07:17:22.687
1,20370,20371,2009-09-04T21:19:21.277
1,20580,20613,2009-09-05T17:56:59.117
1,20638,20641,2009-09-06T10:40:10.977
1,20675,20698,2009-09-07T02:09:42.043
1,20796,20801,2009-09-08T05:28:37.150
1,20864,20866,2009-09-08T16:49:56.023
1,20927,20930,2009-09-08T22:30:01.043
1,20929,29876,2009-09-08T22:41:26.137
1,20931,20932,2009-09-08T22:45:34.460
1,20936,20939,2009-09-08T23:29:11.870
1,21063,21064,2009-09-09T19:16:09.180
1,21073,21074,2009-09-09T20:20:32.697
1,21123,21127,2009-09-10T08:40:30.513
1,21150,21153,2009-09-10T12:50:05.953
1,21178,22586,2009-09-10T14:48:44.187
1,21183,21184,2009-09-10T15:09:40.860
1,21233,21235,2009-09-10T18:27:46.267
1,21258,21266,2009-09-10T21:49:01.063
1,21306,21350,2009-09-11T06:59:04.490
1,21326,21327,2009-09-11T10:30:36.797
1,21400,21402,2009-09-11T16:22:21.437
1,21431,21436,2009-09-11T19:39:24.740
1,21606,21608,2009-09-13T17:51:13.833
1,21896,21898,2009-09-15T11:09:42.147
1,21912,21922,2009-09-15T13:36:53.543
1,22240,22242,2009-09-16T17:08:19.867
1,22288,22291,2009-09-16T20:32:49.803
1,22289,22299,2009-09-16T20:33:19.693
1,22307,22313,2009-09-16T23:29:43.693
1,22332,22333,2009-09-17T04:34:56.717
1,22349,22376,2009-09-17T07:07:12.507
1,22433,22478,2009-09-17T15:55:29.347
1,22442,22444,2009-09-17T17:03:44.450
1,22450,22453,2009-09-17T17:53:00.553
1,22473,22479,2009-09-17T20:55:37.333
1,22481,48488,2009-09-17T22:27:19.723
1,22487,22488,2009-09-18T01:47:39.573
1,22490,22491,2009-09-18T02:07:56.370
1,22542,22543,2009-09-18T09:35:17.170
1,22551,22585,2009-09-18T11:23:07.657
1,22563,22564,2009-09-18T13:32:44.797
1,22581,22582,2009-09-18T15:03:48.713
1,22584,38949,2009-09-18T15:10:23.757
1,22675,22679,2009-09-18T22:10:34.780
1,22678,22681,2009-09-18T23:08:04.583
1,22744,22745,2009-09-20T07:19:01.187
1,22791,22792,2009-09-21T05:07:06.730
1,23092,23155,2009-09-22T23:43:49.357
1,23133,23137,2009-09-23T09:06:31.793
1,23157,23576,2009-09-23T14:01:05.700
1,23160,23163,2009-09-23T14:21:24.257
1,23220,23225,2009-09-23T21:55:16.277
1,23229,23237,2009-09-23T22:25:57.747
1,23299,23300,2009-09-24T13:42:54.390
1,23397,23400,2009-09-25T02:46:41.320
1,23440,23621,2009-09-25T13:01:01.673
1,23579,23581,2009-09-26T09:56:12.867
1,23580,23583,2009-09-26T10:04:51.230
1,23588,23590,2009-09-26T12:26:47.770
1,23703,23704,2009-09-28T11:54:16.530
1,23746,23748,2009-09-28T17:44:46.237
1,23822,23823,2009-09-29T12:07:44.527
1,24125,24126,2009-10-01T08:32:16.217
1,24138,24140,2009-10-01T10:23:23.370
1,24199,24200,2009-10-01T16:37:32.440
1,24205,24208,2009-10-01T17:16:54.240
1,24295,24297,2009-10-02T07:14:10.290
1,24298,24302,2009-10-02T07:23:59.023
1,24374,24376,2009-10-02T15:41:42.857
1,24380,24385,2009-10-02T15:53:35.503
1,24478,24479,2009-10-03T18:06:19.453
1,24488,24489,2009-10-03T22:10:02.850
1,24492,24495,2009-10-03T22:45:29.323
1,24514,24516,2009-10-04T05:41:20.573
1,24534,24536,2009-10-04T10:03:11.313
1,24575,24578,2009-10-05T00:18:43.260
1,24598,24599,2009-10-05T08:47:43.187
1,24643,24658,2009-10-05T19:09:56.717
1,24669,24670,2009-10-05T23:25:36.387
1,24675,24677,2009-10-06T00:51:36.277
1,24727,24730,2009-10-06T13:16:23.370
1,24745,24747,2009-10-06T15:21:38.743
1,24754,24852,2009-10-06T16:23:34.780
1,24807,24809,2009-10-07T01:03:46.307
1,24816,24817,2009-10-07T04:29:49.030
1,24857,24858,2009-10-07T13:29:23.227
1,24860,24861,2009-10-07T13:35:43.513
1,24924,24942,2009-10-07T19:55:05.443
1,24926,24928,2009-10-07T19:57:18.107
1,24939,24941,2009-10-07T20:14:38.797
1,24982,24983,2009-10-07T22:02:27.153
1,25017,25019,2009-10-08T00:17:54.673
1,25021,25030,2009-10-08T00:36:56.327
1,25051,25052,2009-10-08T05:59:26.593
1,25083,25085,2009-10-08T09:24:51.797
1,25156,25163,2009-10-08T17:10:31.107
1,25184,25196,2009-10-08T19:33:50.437
1,25283,38950,2009-10-09T12:11:37.180
1,25391,25393,2009-10-10T10:03:36.373
1,25395,25396,2009-10-10T12:13:44.653
1,25402,25410,2009-10-10T13:31:59.140
1,25414,25474,2009-10-10T17:15:51.053
1,25427,25434,2009-10-10T19:52:28.090
1,25488,25490,2009-10-11T09:03:46.937
1,25503,27245,2009-10-11T15:05:50.073
1,25507,25509,2009-10-11T16:13:22.460
1,25538,25541,2009-10-11T21:32:40.470
1,25547,25550,2009-10-12T04:09:18.970
1,25610,25611,2009-10-12T17:10:05.553
1,25690,25692,2009-10-13T16:33:54.050
1,25728,25729,2009-10-13T21:06:57.527
1,25764,25766,2009-10-14T00:30:04.493
1,25770,25771,2009-10-14T01:28:55.497
1,25788,25790,2009-10-14T08:05:38.887
1,25960,25961,2009-10-15T04:01:27.807
1,26002,26003,2009-10-15T13:15:15.507
1,26004,26013,2009-10-15T13:50:55.783
1,26033,26039,2009-10-15T16:43:10.787
1,26044,26045,2009-10-15T18:00:17.570
1,26087,26094,2009-10-15T22:48:50.337
1,26089,26092,2009-10-15T22:55:27.190
1,26128,26131,2009-10-16T07:23:53.137
1,26165,26169,2009-10-16T13:13:35.450
1,26180,26188,2009-10-16T14:25:21.837
1,26254,26255,2009-10-16T19:20:54.433
1,26301,26302,2009-10-17T11:04:33.930
1,26329,26331,2009-10-17T17:41:05.627
1,26381,26396,2009-10-18T17:26:32.620
1,26385,26386,2009-10-18T18:10:24.303
1,26454,26456,2009-10-19T15:12:43.077
1,26460,26461,2009-10-19T15:37:43.453
1,26463,26465,2009-10-19T17:10:32.720
1,26473,26474,2009-10-19T18:37:29.787
1,26530,26534,2009-10-20T01:23:13.643
1,26570,27574,2009-10-20T11:52:54.663
1,26670,26672,2009-10-20T21:46:25.530
1,26719,26720,2009-10-21T06:56:33.267
1,26736,26739,2009-10-21T11:16:43.600
1,26749,26795,2009-10-21T12:30:15.717
1,26815,26816,2009-10-21T17:24:48.280
1,26859,26860,2009-10-21T23:15:20.963
1,26865,26866,2009-10-22T00:33:15.327
1,26903,27576,2009-10-22T07:31:22.323
1,27046,27050,2009-10-23T13:39:13.160
1,27061,27069,2009-10-23T15:29:45.253
1,27189,27190,2009-10-24T22:29:55.553
1,27209,27210,2009-10-25T03:22:33.930
1,27274,27276,2009-10-26T06:22:37.510
1,27302,27306,2009-10-26T11:20:26.640
1,27431,27432,2009-10-27T14:23:35.497
1,27433,27437,2009-10-27T14:27:00.367
1,27453,27455,2009-10-27T15:51:36.293
1,27463,27465,2009-10-27T17:17:11.610
1,27547,27549,2009-10-28T12:19:02.913
1,27563,27565,2009-10-28T14:54:02.930
1,27683,29055,2009-10-29T09:50:32.420
1,27709,27710,2009-10-29T13:10:31.090
1,27720,27723,2009-10-29T14:31:36.187
1,27759,27760,2009-10-29T17:51:33.877
1,27812,27820,2009-10-29T21:21:27.103
1,27856,27867,2009-10-30T09:18:49.593
1,27886,27958,2009-10-30T16:03:21.693
1,27889,27890,2009-10-30T16:17:06.640
1,27911,27912,2009-10-30T21:25:28.570
1,27928,27929,2009-10-31T00:31:49.270
1,27944,27945,2009-10-31T04:48:09.293
1,27951,28062,2009-10-31T07:22:02.967
1,27964,27965,2009-10-31T10:24:13.717
1,28001,28003,2009-10-31T20:35:45.813
1,28006,28011,2009-10-31T22:52:02.013
1,28091,28092,2009-11-02T00:19:21.060
1,28115,28116,2009-11-02T08:57:54.480
1,28141,28144,2009-11-02T15:21:53.177
1,28180,28191,2009-11-02T17:49:47.980
1,28251,28252,2009-11-02T23:38:53.040
1,28339,28341,2009-11-03T05:40:37.407
1,28357,28377,2009-11-03T09:27:06.087
1,28374,28376,2009-11-03T11:41:05.170
1,28390,28392,2009-11-03T12:49:11.987
1,28499,28500,2009-11-04T04:53:45.527
1,28579,38254,2009-11-04T17:43:25.907
1,28629,28630,2009-11-04T23:59:59.543
1,28639,28640,2009-11-05T01:18:43.050
1,28661,28670,2009-11-05T06:21:08.397
1,28718,28721,2009-11-05T16:50:49.253
1,28765,28766,2009-11-05T22:21:33.880
1,28817,28818,2009-11-06T11:27:03.500
1,28831,28836,2009-11-06T14:38:55.987
